,product_id,Most_Ordered_Products_Count,Frec_relativa,Frec_acumulada,Lim_inf,Lim_sup
4469,096e14458100c2b6d10f72d69f80cf34,1,5.600672080649678e-05,0.250350042005034,0.2502940352842275,0.250350042005034
4470,47f699d9462e071f977f612be2b5b67a,1,5.600672080649678e-05,0.25040604872584055,0.250350042005034,0.25040604872584055
4471,47d6209a0b169cc800b0a45a9127d2f2,1,5.600672080649678e-05,0.25046205544664707,0.25040604872584055,0.25046205544664707
4472,47d52bb24ef8a3aa09724f00604be3ba,1,5.600672080649678e-05,0.2505180621674536,0.25046205544664707,0.2505180621674536
4473,09661a3f29765eeafd2f05d7ad22310f,1,5.600672080649678e-05,0.2505740688882601,0.2505180621674536,0.2505740688882601
4474,47cc9106e1bc828d424f9439933ca075,1,5.600672080649678e-05,0.25063007560906664,0.2505740688882601,0.25063007560906664
4475,47b0f8596ee6dafbb4438cac16fa6275,1,5.600672080649678e-05,0.25068608232987316,0.25063007560906664,0.25068608232987316
4476,47ac4dcdb04867daeaad647d224389e4,1,5.600672080649678e-05,0.2507420890506797,0.25068608232987316,0.2507420890506797
4477,47ac1c318ec3ad95a8c89005e384f6e8,1,5.600672080649678e-05,0.2507980957714862,0.2507420890506797,0.2507980957714862
4478,47a4d6ab2e9b253f8c3c8aefa0c40285,1,5.600672080649678e-05,0.25085410249229273,0.2507980957714862,0.25085410249229273
4479,096ac2e8796def270994c7bd237491d3,1,5.600672080649678e-05,0.25091010921309925,0.25085410249229273,0.25091010921309925
4480,479c131b7a9955b2e137e8d8d2187c63,1,5.600672080649678e-05,0.2509661159339058,0.25091010921309925,0.2509661159339058
4481,47e7d651866159ed3a5fe00d3dbe813d,1,5.600672080649678e-05,0.2510221226547123,0.2509661159339058,0.2510221226547123
4482,41ce18e06273b50422ebf6149066fa23,1,5.600672080649678e-05,0.2510781293755188,0.2510221226547123,0.2510781293755188
4483,09b0d15a8cc9a84e7af7e0225f67dc45,1,5.600672080649678e-05,0.25113413609632534,0.2510781293755188,0.25113413609632534
4484,46ded74d8d8e187dabe94a64dd15a7cd,1,5.600672080649678e-05,0.25119014281713187,0.25113413609632534,0.25119014281713187
4485,45f1424574bd3d445c78781373aa6d26,1,5.600672080649678e-05,0.2512461495379384,0.25119014281713187,0.2512461495379384
4486,45df8892a1d74d2e8f960dc06625fdab,1,5.600672080649678e-05,0.2513021562587449,0.2512461495379384,0.2513021562587449
4487,45dcebc4f3d844e116f01e3f191711dc,1,5.600672080649678e-05,0.25135816297955144,0.2513021562587449,0.25135816297955144
4488,09f6dccfebfa0688abfc1af640b69e61,1,5.600672080649678e-05,0.25141416970035796,0.25135816297955144,0.25141416970035796
4489,45db1cf7c08c21a37f3218e88943061f,1,5.600672080649678e-05,0.2514701764211645,0.25141416970035796,0.2514701764211645
4490,45d22d06ecb3dc42e91faf0e52c1a8c6,1,5.600672080649678e-05,0.251526183141971,0.2514701764211645,0.251526183141971
4491,45d0bf74166b507caa830564130b5ba0,1,5.600672080649678e-05,0.2515821898627775,0.251526183141971,0.2515821898627775
4492,45ade111a241eb94d71890c6fcd2a0e0,1,5.600672080649678e-05,0.25163819658358405,0.2515821898627775,0.25163819658358405
4493,4598f8b931837f857d55483097a015d8,1,5.600672080649678e-05,0.2516942033043906,0.25163819658358405,0.2516942033043906
4494,458a38626f2b1186239246c1af1e3e89,1,5.600672080649678e-05,0.2517502100251971,0.2516942033043906,0.2517502100251971
4495,45f59788a3a09e09ab433234d03afd2a,1,5.600672080649678e-05,0.2518062167460036,0.2517502100251971,0.2518062167460036
4496,09f9babe996b57d17ac9d11adf231c05,1,5.600672080649678e-05,0.25186222346681014,0.2518062167460036,0.25186222346681014
4497,45804253761d5c941dda4383a2b35e8d,1,5.600672080649678e-05,0.25191823018761667,0.25186222346681014,0.25191823018761667
4498,457fc93046a766588b762befecf52898,1,5.600672080649678e-05,0.2519742369084232,0.25191823018761667,0.2519742369084232
